file,location,before,after,replacements
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"Start with the clip whose title matches the question you already have. If you are nervous, start with safety, escapes, breakfalls, or positioning. If you are comparing programs for a child or teen, choose a clip that shows the age lane and watch the class structure more than the final move.","Start with the clip whose title matches the question you already have. If you are nervous, start with safety, escapes, breakfalls, or positioning. If you are comparing programs for a child or teen, choose a clip that shows the age lane and watch the semi-private class structure more than the final move.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"That is normal. Use the glossary and the related guide links when a word feels important. You do not need a perfect vocabulary before class. Knowing a few words like tap, frame, guard, mount, posture, and base is enough to make the first lesson easier.","That is normal. Use the glossary and the related guide links when a word feels important. You do not need a perfect vocabulary before semi-private class. Knowing a few words like tap, frame, guard, mount, posture, and base is enough to make the first lesson easier.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"They are meant to help beginners see how training is taught, but some clips include students with different experience levels. Watch for the coaching cues rather than trying to copy every detail. In class, the coach can scale the same idea for a first-day student.","They are meant to help beginners see how training is taught, but some clips include students with different experience levels. Watch for the coaching cues rather than trying to copy every detail. In semi-private class, the coach can scale the same idea for a first-day student.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"Focus on structure, not intensity. Look for how the coach explains body position and how students reset. A first class is not a fitness test. It is a chance to learn the room, move at an appropriate pace, and build a training habit that can grow.","Focus on structure, not intensity. Look for how the coach explains body position and how students reset. A first semi-private class is not a fitness test. It is a chance to learn the room, move at an appropriate pace, and build a training habit that can grow.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"Rewatch after class, not only before class. The same video will make more sense after you have felt the position in person. A short rewatch can help you remember one correction, one grip, or one safety rule for the next visit.","Rewatch after semi-private class, not only before semi-private class. The same video will make more sense after you have felt the position in person. A short rewatch can help you remember one correction, one grip, or one safety rule for the next visit.",2
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,"If you found this page while searching for BJJ takedown videos, use it as a practical preview of how Sensei Sandy BJJ teaches the subject in a real class. The goal is not to memorize every clip before you visit. The goal is to understand the pace of instruction, the safety language, the partner expectations, and the way a beginner can move from watching to training without guessing.","If you found this page while searching for BJJ takedown videos, use it as a practical preview of how Sensei Sandy BJJ teaches the subject in a real semi-private class. The goal is not to memorize every clip before you visit. The goal is to understand the pace of instruction, the safety language, the partner expectations, and the way a beginner can move from watching to training without guessing.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,"This hub is built for students who want standing entries, balance, mat returns, and safe finishes without reckless throws. It is especially useful for kids, teens, adults, wrestlers, and first-time grapplers near Tannersville and the Catskills who want to see the room before booking, compare class lanes, or decide whether Brazilian Jiu-Jitsu is the right activity for the next season. Each video is a small window into class culture: calm coaching, clear steps, controlled contact, and a strong bias toward safe repetitions.","This hub is built for students who want standing entries, balance, mat returns, and safe finishes without reckless throws. It is especially useful for kids, teens, adults, wrestlers, and first-time grapplers near Tannersville and the Catskills who want to see the room before booking, compare semi-private class lanes, or decide whether Brazilian Jiu-Jitsu is the right activity for the next season. Each video is a small window into semi-private class culture: calm coaching, clear steps, controlled contact, and a strong bias toward safe repetitions.",2
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,"For a brand-new student, the most important details are usually quiet details. Watch how the coach starts the rep, how partners place their hands, how students stop, and how the class returns to the starting point. Those moments show whether the school has structure. A clean reset tells you that the skill is being taught as a process, not as a scramble.","For a brand-new student, the most important details are usually quiet details. Watch how the coach starts the rep, how partners place their hands, how students stop, and how the semi-private class returns to the starting point. Those moments show whether the school has structure. A clean reset tells you that the skill is being taught as a process, not as a scramble.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,"For adults, the useful question is whether the pace looks sustainable. You do not need to arrive in peak shape to begin BJJ, but you do need a room where the first layer is clear. Look for posture, frames, grips, safe landings, and controlled pressure before you judge the athleticism of the students. Those basics are what let adults train for months and years instead of treating the first class like a test.","For adults, the useful question is whether the pace looks sustainable. You do not need to arrive in peak shape to begin BJJ, but you do need a room where the first layer is clear. Look for posture, frames, grips, safe landings, and controlled pressure before you judge the athleticism of the students. Those basics are what let adults train for months and years instead of treating the first semi-private class like a test.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<h2>,How This Connects To Class,How This Connects To Semi-Private Class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,"Use this hub to make the first in-person class easier to read. You will still learn from the coach in the room, and the video gives you vocabulary before you arrive.","Use this hub to make the first in-person semi-private class easier to read. You will still learn from the coach in the room, and the video gives you vocabulary before you arrive.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,"Class adds feedback. A technique may look simple on screen, but your balance, grip, breathing, and timing all change when another person is moving with you. Watch enough to understand the shape of training, then get coached through the details.","Semi-Private Class adds feedback. A technique may look simple on screen, but your balance, grip, breathing, and timing all change when another person is moving with you. Watch enough to understand the shape of training, then get coached through the details.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,Do not worry if the first watch feels confusing. BJJ is a layered skill. The first layer is safety. The second layer is position. The third layer is timing. The fourth layer is choice. A beginner who understands only the safety layer is already doing something useful. The rest becomes clearer after repeated classes.,Do not worry if the first watch feels confusing. BJJ is a layered skill. The first layer is safety. The second layer is position. The third layer is timing. The fourth layer is choice. A beginner who understands only the safety layer is already doing something useful. The rest becomes clearer after repeated semi-private classes.,1
/home/twizss/Documents/ssbjjweb/tmb/videos/takedowns.html,text<p>,"Students who improve steadily tend to ask better questions over time. At first, ask where to put your hands and how to stay safe. Later, ask what the partner is trying to do. Then ask how to connect one position to the next. A video hub can support that progression. You can return to the same clip with a better eye after several classes.","Students who improve steadily tend to ask better questions over time. At first, ask where to put your hands and how to stay safe. Later, ask what the partner is trying to do. Then ask how to connect one position to the next. A video hub can support that progression. You can return to the same clip with a better eye after several semi-private classes.",1
